,KL,Q estimate,Training return,entropy,episode length,max return,mean return,mean value,min return,policy loss,seed,std return,value loss
4926,1.8287854194641113,-92.5106201171875,1048.371318091614,0.9233261346817017,1000.0,1049.9991663987885,919.3720487428956,605.9827270507812,1044.4400891236196,-148811.90625,0.0,282.6386781040136,30756.921875
4927,1.6097406148910522,-73.0038070678711,1049.8901201480253,0.9278558492660522,1000.0,1049.8901201480253,919.3976909217819,586.7791137695312,1041.0265920457168,-129132.5,0.0,282.6157348645956,28534.16796875
4928,1.9926000833511353,-103.1321029663086,1043.3238181587813,0.9258352518081665,1000.0,1056.5940574199544,919.4239613528505,609.9984741210938,1043.3238181587813,-106752.484375,0.0,282.5930905517695,27760.287109375
4929,2.9928271770477295,-77.91962432861328,1049.6817364643982,0.9242855906486511,1000.0,1050.250632533549,919.449901196043,591.7141723632812,1043.4450921674033,-106212.5625,0.0,282.570299236343,27147.83984375
4930,1.7867934703826904,-73.17359161376953,1048.5175811148943,0.9197136759757996,1000.0,1048.8067170237937,919.4758484873619,583.3489990234375,1042.4971946057055,-122802.578125,0.0,282.54752100447064,33434.2109375
4931,1.7006993293762207,-129.24012756347656,1040.2901170698908,0.9270259141921997,1000.0,1050.2023471366801,919.5017518631257,634.3552856445312,1040.2901170698908,-115968.859375,0.0,282.52473534930243,26516.75390625
4932,0.5665996670722961,-90.80805969238281,1046.6703792610635,0.932108998298645,1000.0,1046.7174173606923,919.5271279639727,601.8689575195312,1041.9381609670058,-152938.59375,0.0,282.5017198652261,40978.53125
4933,1.0105090141296387,-85.16572570800781,1048.2556107342966,0.922223687171936,1000.0,1056.479225055858,919.5541119787272,597.2528686523438,1047.6521169674702,-66296.390625,0.0,282.47945334707947,19278.669921875
4934,1.0113239288330078,-26.97995948791504,1050.5211448243779,0.9256683588027954,1000.0,1054.363826324668,919.5811188057638,536.9957275390625,1050.5211448243779,-42540.2265625,0.0,282.45720285783426,17563.44140625
4935,1.151043176651001,-36.115875244140625,1045.6526796801754,0.919594407081604,1000.0,1060.984838567778,919.6082640660505,543.8287963867188,1045.6526796801754,-2545.168701171875,0.0,282.4350377010885,22322.66015625
4936,1.5363343954086304,-23.87639617919922,1053.0813254100492,0.922195553779602,1000.0,1063.741331982495,919.632220288348,537.9183349609375,964.5807448270957,24030.822265625,0.0,282.4119351500803,20301.93359375
4937,1.7400259971618652,0.0925610363483429,1052.003060348427,0.9283761978149414,1000.0,1059.8384301673102,919.6597247800081,511.46484375,1052.003060348427,50207.41796875,0.0,282.38995367042696,18408.732421875
4938,0.9782068133354187,57.6998176574707,1063.4840662210863,0.9246386289596558,1000.0,1063.4840662210863,919.6876542660912,462.1788635253906,1053.506340701711,25962.357421875,0.0,282.3681894981965,15659.7861328125
4939,2.0750794410705566,-34.03713607788086,1052.597709367853,0.9226381182670593,1000.0,1061.0273970221162,919.6974172236016,547.7960815429688,659.9853184473639,-44150.29296875,0.0,282.349034540505,32146.662109375
4940,1.2117578983306885,43.84740447998047,1057.9024735818293,0.9330176115036011,1000.0,1061.605675596831,919.7204132247614,471.19464111328125,940.9086758483016,15749.2158203125,0.0,282.3258586859861,20921.203125
4941,2.3796439170837402,-75.93836212158203,1049.4736028639793,0.9403290748596191,1000.0,1057.3529910534996,919.7467799050658,588.0382080078125,1031.251730437656,-8218.9580078125,0.0,282.3034114346922,17752.912109375
4942,2.254441499710083,35.81622314453125,1058.2819217205579,0.9384136199951172,1000.0,1064.9685740879954,919.7716524040043,479.08502197265625,1011.99232600803,-4208.83740234375,0.0,282.28044133693993,11587.8173828125
4943,2.862423896789551,-14.296046257019043,1057.294376006014,0.9365991353988647,1000.0,1057.294376006014,919.7818155992151,528.8504638671875,819.835278310821,-63972.79296875,0.0,282.2567575560519,23751.103515625
4944,1.501762866973877,-83.40965270996094,1048.3360796553093,0.9474372863769531,1000.0,1061.6256233379431,919.7887668074974,594.1073608398438,759.3179159152122,-103539.9375,0.0,282.23331240698667,29677.33203125
4945,1.1852740049362183,-152.37120056152344,778.8902519393905,0.9370077848434448,722.0,991.3085543544385,919.7596093374475,528.3633422851562,602.1479299434386,-167945.34375,0.0,282.219617185446,63824.4140625
4946,1.6486821174621582,-73.756103515625,915.3586732574149,0.9431225061416626,854.0,976.742904133723,919.7265794362205,521.0335083007812,464.059418906263,-173496.578125,0.0,282.2133214945648,79528.640625
4947,1.4099931716918945,-49.86955261230469,1051.1799133665838,0.942115306854248,1000.0,1051.1799133665838,919.7053318678884,563.4331665039062,525.4677279409871,-182771.921875,0.0,282.19902865640313,74299.71875
4948,0.7671942710876465,-326.01373291015625,609.4833797657307,0.9442670941352844,555.0,1051.8213017378675,919.6799287952522,623.4104614257812,362.79099477323973,-158760.765625,0.0,282.2020313968061,123669.5390625
4949,1.2573920488357544,-171.41558837890625,797.8456603611658,0.9453322291374207,748.0,1058.1277227773585,919.6822411325563,559.5777587890625,787.043628409333,-60757.3125,0.0,282.1785947089568,23867.275390625
4950,1.6037043333053589,-13.077775955200195,1052.3190934236327,0.9305823445320129,1000.0,1061.6714194988201,919.709800427855,526.66650390625,1052.3190934236327,68634.8125,0.0,282.1567616678435,23191.26171875
4951,1.3924814462661743,-10.675751686096191,1049.3664549488428,0.932944655418396,1000.0,1055.4069971611,919.7333450486927,520.947021484375,970.238627887309,35440.98046875,0.0,282.1335271236627,24581.095703125
4952,1.278577208518982,34.77858352661133,1052.6089652528772,0.9356199502944946,1000.0,1062.0743610972786,919.7607968407931,479.5474853515625,1052.6089652528772,52743.0546875,0.0,282.1116628141895,14790.8720703125
4953,1.2541108131408691,52.52710723876953,1060.6997907122604,0.9235466718673706,1000.0,1060.6997907122604,919.7876708132425,468.8804016113281,1045.635349887031,79144.8359375,0.0,282.0895366367484,20319.578125
4954,1.122958779335022,78.66544342041016,994.7102662760171,0.9185764193534851,916.0,1056.8405146391415,919.8119102013651,415.9701232910156,994.7102662760171,87449.65625,0.0,282.0664162725607,20105.447265625
4955,1.0892283916473389,18.20841407775879,1053.6677357125795,0.9165617227554321,1000.0,1054.1503607319971,919.8387475951371,498.61181640625,1051.6413281819432,75993.6171875,0.0,282.04428460031136,22591.505859375
4956,0.5642402768135071,119.46736145019531,1051.429829884923,0.912403404712677,1000.0,1054.1135501130966,919.864970880051,390.3291320800781,1043.5095336833865,120862.5390625,0.0,282.0218804606387,29685.458984375
