,Advantage,Epoch return,KL,entropy,episode length,max return,mean return,mean value,min return,policy grad norm,policy loss,seed,std return,value grad norm,value loss
0,7.5060165076417285,20.333333333333332,-3.5762786865234375e-07,0.3447296619415283,20.333333333333332,28.0,12.2,-0.18142274022102356,9.0,0.09999985871695626,5.1588361865252175,0.0,10.33152941243454,0.09999999680810717,216.11891174316406
1,8.196206418744524,22.666666666666668,-3.0994415283203125e-06,0.3443149924278259,22.666666666666668,39.0,16.125,-0.1554814726114273,14.0,0.09999979420033703,5.597994041041531,0.0,8.057833589119554,0.09999999341134393,340.2330322265625
2,9.899050674338822,35.333333333333336,2.6226043701171875e-06,0.34405025839805603,35.333333333333336,48.0,21.363636363636363,-0.14966967701911926,29.0,0.0999998407979024,6.783952069183282,0.0,9.276368688087198,0.10000000527391037,526.4019165039062
3,8.71164685369507,26.0,-3.933906555175781e-06,0.3437466621398926,26.0,43.0,22.357142857142858,-0.11013836413621902,16.0,0.0999999282138708,6.091536118988766,0.0,5.691896229321059,0.10000000433277698,406.1429748535156
4,8.65207316284247,26.0,2.7418136596679688e-06,0.3440873920917511,26.0,40.0,23.0,-0.05679434910416603,15.0,0.09999986585759547,5.8670492873827556,0.0,4.4497851897922125,0.1000000239686476,357.9588928222656
5,6.237732921345875,15.333333333333334,-2.086162567138672e-06,0.34312111139297485,15.333333333333334,25.0,21.85,-0.03392491117119789,9.0,0.09999968390061124,4.329441760674518,0.0,3.733462657172694,0.09999999401381841,141.34469604492188
6,6.9038528990949,19.0,-5.960464477539063e-08,0.3427340090274811,19.0,27.0,21.47826086956522,-0.008222305215895176,13.0,0.09999986853627552,4.798501187921363,0.0,2.2782401159251933,0.10000000230719701,167.63592529296875
7,6.405154387590206,16.0,-7.748603820800781e-07,0.34499624371528625,16.0,26.0,20.846153846153847,0.06457900255918503,11.0,0.09999989148759841,4.316299366719424,0.0,2.912718287230279,0.0999999809014821,149.7673797607422
8,9.186872340615095,26.666666666666668,1.9073486328125e-06,0.34317928552627563,26.666666666666668,45.0,21.448275862068964,0.04343192279338837,10.0,0.09999992277686058,6.350628444052766,0.0,4.8486849640564955,0.09999999098859667,465.4505920410156
9,7.347247118797351,19.666666666666668,-2.682209014892578e-06,0.3423641622066498,19.666666666666668,31.0,21.28125,0.10871455818414688,14.0,0.09999982244754875,5.033190875630919,0.0,2.4672885553735804,0.10000000472416756,209.46592712402344
10,8.350065167860489,26.666666666666668,3.2186508178710938e-06,0.3410322666168213,26.666666666666668,32.0,21.742857142857144,0.0864303931593895,23.0,0.09999990284436991,5.75918191919794,0.0,1.855901316567816,0.09999999896190646,264.1585693359375
11,6.4401121299967805,17.333333333333332,-2.4139881134033203e-06,0.3453636169433594,17.333333333333332,21.0,21.394736842105264,0.17689570784568787,12.0,0.09999989370918067,4.338330051412409,0.0,1.5871903272404584,0.09999999069347909,121.17153930664062
12,9.929385909179647,31.666666666666668,3.0994415283203125e-06,0.3436639904975891,31.666666666666668,53.0,22.146341463414632,0.21154411137104034,14.0,0.09999983867499457,6.714625944704753,0.0,5.053806077710561,0.09999999411535677,623.298828125
13,6.913586469441564,19.666666666666668,-5.364418029785156e-07,0.3428477346897125,19.666666666666668,23.0,21.977272727272727,0.2052539736032486,14.0,0.09999963172998978,4.715455064920532,0.0,1.209088770173233,0.10000001891722947,150.86854553222656
14,8.512396303657788,26.333333333333332,-3.874301910400391e-06,0.3437919318675995,26.333333333333332,35.0,22.25531914893617,0.2640719711780548,20.0,0.09999983696509498,5.753589630162824,0.0,1.9028353654481502,0.10000000288685565,281.3133850097656
15,11.572538278894674,44.333333333333336,3.337860107421875e-06,0.34247294068336487,44.333333333333336,89.0,23.58,0.247031569480896,21.0,0.09999989494045262,7.862999533305328,0.0,9.254034179520291,0.10000000723731045,1839.1839599609375
16,6.140644159171193,16.333333333333332,-2.7418136596679688e-06,0.33489274978637695,16.333333333333332,22.0,23.169811320754718,0.3055979609489441,12.0,0.09999994504273602,4.444241671682633,0.0,1.9298743505515266,0.09999999592183806,111.31851196289062
17,10.468158047239474,35.666666666666664,8.58306884765625e-06,0.3435124158859253,35.666666666666664,54.0,23.839285714285715,0.34356269240379333,12.0,0.09999983634237457,7.083928236384537,0.0,4.897891883110207,0.09999999892338737,719.1048583984375
