,Advantage,Epoch return,KL,entropy,episode length,max return,mean return,mean value,min return,policy loss,seed,std return,value loss
0,10.691828079742255,25.0,5.066394805908203e-06,0.3447992503643036,25.0,47.0,15.0,-0.2140367329120636,12.0,7.391325028816939,0.0,14.077217607025743,512.4841918945312
1,14.20653424154651,41.0,-1.0251998901367188e-05,0.3449617624282837,41.0,74.0,24.75,-0.1791999787092209,14.0,9.709269188969447,0.0,18.057713382745302,1261.013427734375
2,8.255727103281018,21.333333333333332,-2.4437904357910156e-06,0.34500908851623535,21.333333333333332,28.0,23.818181818181817,-0.13822078704833984,16.0,5.666173879400984,0.0,2.868498616412677,192.30752563476562
3,6.997479635170702,16.333333333333332,-3.5762786865234375e-07,0.34532955288887024,16.333333333333332,23.0,22.214285714285715,-0.0717475488781929,9.0,4.741992583074631,0.0,3.8978337901402615,132.35714721679688
4,6.446532042438591,16.0,-1.0132789611816406e-06,0.34372392296791077,16.0,19.0,21.11764705882353,-0.07242830842733383,13.0,4.451826962695821,0.0,2.497138704547596,101.34632110595703
5,14.76057628046343,52.333333333333336,5.662441253662109e-06,0.34410804510116577,52.333333333333336,62.0,25.8,-0.0678962990641594,34.0,10.090535247840148,0.0,11.89729654773852,1103.64306640625
6,12.240783143075616,30.0,9.238719940185547e-07,0.3439997434616089,30.0,58.0,26.347826086956523,-0.0015374362701550126,14.0,8.396333013843995,0.0,7.138731210787045,777.497314453125
7,7.526626590243295,18.666666666666668,-5.960464477539062e-07,0.34186962246894836,18.666666666666668,26.0,25.46153846153846,-0.01167107094079256,14.0,5.211134321426084,0.0,2.9730677058338935,156.166259765625
8,6.603449550153125,16.666666666666668,1.7881393432617188e-07,0.3413011133670807,16.666666666666668,19.0,24.551724137931036,0.00869799591600895,15.0,4.62100929162533,0.0,2.6840851304024804,104.22091674804688
9,7.395277847514217,19.333333333333332,3.993511199951172e-06,0.34303346276283264,19.333333333333332,20.0,24.0625,0.07577711343765259,18.0,5.135106733257988,0.0,1.5227531135663566,134.01654052734375
10,4.963381665664156,12.0,-2.205371856689453e-06,0.3458241820335388,12.0,14.0,23.02857142857143,0.16177409887313843,11.0,3.32148723050111,0.0,3.3513531391065823,54.645263671875
11,5.295485057803889,12.666666666666666,2.950429916381836e-06,0.3457648754119873,12.666666666666666,14.0,22.210526315789473,0.20308545231819153,11.0,3.5322474172097444,0.0,2.777616138575271,59.4799919128418
12,8.407234218937178,19.666666666666668,-6.42240047454834e-06,0.34328991174697876,19.666666666666668,28.0,22.024390243902438,0.16168466210365295,9.0,5.783657140604858,0.0,2.2174436985510826,196.75872802734375
13,7.926236486983999,20.333333333333332,-1.3083219528198242e-05,0.34238022565841675,20.333333333333332,24.0,21.90909090909091,0.18068228662014008,15.0,5.466326117564468,0.0,1.0809236262593933,159.6647491455078
14,11.722541451745634,32.333333333333336,-1.7583370208740234e-06,0.34273815155029297,32.333333333333336,44.0,22.574468085106382,0.1895655393600464,15.0,7.907627207213391,0.0,4.013870903413213,505.9092712402344
15,7.399615316710844,18.666666666666668,8.493661880493164e-06,0.3421873450279236,18.666666666666668,22.0,22.34,0.22421446442604065,14.0,5.066593007764317,0.0,1.233823094128731,133.38925170898438
16,9.076642782345587,24.0,-4.500150680541992e-06,0.3446499705314636,24.0,30.0,22.433962264150942,0.2684565782546997,18.0,6.148406955103604,0.0,1.2151420302141507,222.70233154296875
17,7.702981142733635,18.666666666666668,6.139278411865234e-06,0.3448627293109894,18.666666666666668,26.0,22.232142857142858,0.34418368339538574,14.0,5.190185171887189,0.0,1.4683342228235703,149.86732482910156
18,11.916771556506907,32.333333333333336,-3.039836883544922e-06,0.34348732233047485,32.333333333333336,54.0,22.74576271186441,0.3156602084636688,20.0,8.03569143103373,0.0,4.07904727153491,620.0770263671875
19,10.385503006339425,26.333333333333332,-2.980232238769531e-07,0.3423088788986206,26.333333333333332,43.0,22.919354838709676,0.3043414056301117,13.0,7.006207783349011,0.0,2.825709985332494,403.0898742675781
20,7.451572270764218,17.333333333333332,-5.364418029785156e-07,0.34433814883232117,17.333333333333332,23.0,22.661538461538463,0.4480138421058655,9.0,4.987751880136997,0.0,1.7312366888421433,136.72801208496094
21,9.204964364083422,21.333333333333332,2.384185791015625e-07,0.339252233505249,21.333333333333332,37.0,22.602941176470587,0.4315683841705322,12.0,6.275741518228156,0.0,2.3391659896394743,294.4945068359375
22,11.396364002785772,27.333333333333332,-2.562999725341797e-06,0.33850178122520447,27.333333333333332,50.0,22.802816901408452,0.42938557267189026,10.0,7.833254488050519,0.0,3.548226601811606,560.34521484375
23,12.503190693081471,31.666666666666668,3.904104232788086e-06,0.340298593044281,31.666666666666668,49.0,23.16216216216216,0.45530998706817627,8.0,8.320509873597077,0.0,3.875388391138206,612.0089111328125
24,12.908446533133901,30.666666666666668,2.250075340270996e-06,0.33797234296798706,30.666666666666668,64.0,23.454545454545453,0.47017306089401245,12.0,8.66195399596319,0.0,4.852554625982387,974.7880249023438
25,6.905894187505102,17.0,-4.976987838745117e-06,0.33774468302726746,17.0,20.0,23.2125,0.5940679907798767,13.0,4.742843536547623,0.0,1.3436372231321014,104.64042663574219
26,5.527418804576015,12.666666666666666,-7.152557373046875e-07,0.34576040506362915,12.666666666666666,17.0,22.83132530120482,0.7735689282417297,10.0,3.658539515133371,0.0,2.0416801730796457,61.403038024902344
27,10.554039174843382,29.0,8.493661880493164e-06,0.3394157886505127,29.0,37.0,23.046511627906977,0.7003298997879028,20.0,7.150630301442627,0.0,1.7157517636535125,325.1094970703125
28,6.856792637007369,16.0,1.519918441772461e-06,0.34535399079322815,16.0,20.0,22.808988764044944,0.783414363861084,10.0,4.528938097249639,0.0,1.4902221858667986,100.26192474365234
