,KL,Q estimate,Training return,entropy,episode length,max return,mean return,mean value,min return,policy loss,seed,std return,value loss
1261,-0.10854960978031158,8.647926330566406,200.0,93.86353302001953,200.0,200.0,182.9837559429477,91.8520736694336,200.0,900.4971923828125,0.0,45.9580933399819,3630.4541015625
1262,-0.3222096562385559,6.357590198516846,200.0,94.59683227539062,200.0,200.0,182.9972288202692,94.14242553710938,200.0,952.4838256835938,0.0,45.94238787977353,3617.1259765625
1263,-0.8476845026016235,9.56060791015625,200.0,94.00025177001953,200.0,200.0,183.01068037974684,90.93939208984375,200.0,1003.648681640625,0.0,45.92669797131924,3633.8642578125
1264,-1.903537392616272,11.083564758300781,200.0,96.67120361328125,200.0,200.0,183.02411067193677,89.41643524169922,200.0,1041.071533203125,0.0,45.91102359026708,3170.11083984375
1265,-3.2805418968200684,18.804235458374023,200.0,94.5753173828125,200.0,200.0,183.0375197472354,81.69577026367188,200.0,1810.5555419921875,0.0,45.89536471231388,3823.584228515625
1266,-1.2444785833358765,20.142772674560547,200.0,92.85590362548828,200.0,200.0,183.05090765588002,80.35723114013672,200.0,1464.44970703125,0.0,45.87972131320523,3689.73974609375
1267,0.032058387994766235,19.0396785736084,200.0,91.34104919433594,200.0,200.0,183.06427444794951,81.46031951904297,200.0,1726.990966796875,0.0,45.86409336873533,3809.4658203125
1268,1.4870843887329102,31.667766571044922,200.0,92.27754211425781,200.0,200.0,183.07762017336486,68.83222961425781,200.0,3239.374267578125,0.0,45.8484808547469,3570.32861328125
1269,0.22598761320114136,11.52096939086914,200.0,93.85787200927734,200.0,200.0,183.09094488188975,88.9790267944336,200.0,935.97607421875,0.0,45.83288374713107,2636.8203125
1270,1.5787568092346191,12.848105430603027,200.0,93.62360382080078,200.0,200.0,183.10424862313138,87.65189361572266,200.0,1428.9708251953125,0.0,45.81730202182727,2962.6123046875
1271,-0.322751522064209,18.674043655395508,200.0,93.62298583984375,200.0,200.0,183.11753144654088,81.8259506225586,200.0,2330.1904296875,0.0,45.80173565482313,3329.038818359375
1272,-2.423166036605835,29.67949676513672,200.0,97.3018569946289,200.0,200.0,183.130793401414,70.82049560546875,200.0,3576.012939453125,0.0,45.786184622154416,3705.8681640625
1273,-2.3306453227996826,45.258155822753906,200.0,94.62125396728516,200.0,200.0,183.14403453689167,55.241844177246094,200.0,3917.6220703125,0.0,45.77064889990486,3465.202880859375
1274,0.7074079513549805,14.720301628112793,200.0,94.2117919921875,200.0,200.0,183.15725490196078,85.7796859741211,200.0,2120.7685546875,0.0,45.75512846420609,2450.742919921875
1275,-1.0875736474990845,18.138761520385742,200.0,96.66421508789062,200.0,200.0,183.17045454545453,82.36123657226562,200.0,1697.4853515625,0.0,45.73962329123753,2821.1474609375
1276,1.1012332439422607,21.367464065551758,200.0,93.66195678710938,200.0,200.0,183.18363351605325,79.13253784179688,200.0,1624.094482421875,0.0,45.72413335722629,2469.50244140625
1277,1.0940428972244263,27.26772689819336,200.0,94.1769027709961,200.0,200.0,183.1967918622848,73.2322769165039,200.0,3030.278564453125,0.0,45.70865863844708,2731.509765625
1278,-1.8086122274398804,15.897638320922852,200.0,96.97943115234375,200.0,200.0,183.20992963252542,84.60235595703125,200.0,1927.75439453125,0.0,45.69319911122207,2340.18212890625
1279,-3.21734356880188,15.594034194946289,200.0,94.68785095214844,200.0,200.0,183.223046875,84.90596771240234,200.0,2459.9541015625,0.0,45.67775475192081,2562.682861328125
1280,0.3205081522464752,23.41472816467285,200.0,97.224609375,200.0,200.0,183.236143637783,77.08528137207031,200.0,2273.15869140625,0.0,45.66232553696015,2274.9970703125
1281,1.4686212539672852,19.789794921875,200.0,96.8420639038086,200.0,200.0,183.24921996879874,80.71021270751953,200.0,1344.609375,0.0,45.64691144280408,2298.56640625
1282,-0.23404748737812042,15.893144607543945,200.0,97.09237670898438,200.0,200.0,183.2622759158223,84.60685729980469,200.0,1505.3948974609375,0.0,45.63151244596371,1998.3985595703125
1283,-0.018358975648880005,14.082161903381348,200.0,99.13555908203125,200.0,200.0,183.27531152647975,86.41785430908203,200.0,1310.10791015625,0.0,45.61612852299707,1939.972412109375
1284,-0.020067885518074036,8.116899490356445,200.0,98.1550521850586,200.0,200.0,183.28832684824903,92.38309478759766,200.0,1184.655029296875,0.0,45.6007596505091,2101.6298828125
1285,1.387757420539856,11.799254417419434,200.0,94.07778930664062,200.0,200.0,183.30132192846034,88.70075225830078,200.0,1149.017578125,0.0,45.585405805151474,2198.7529296875
1286,-0.3986453413963318,12.470123291015625,200.0,98.11277770996094,200.0,200.0,183.31429681429682,88.0298843383789,200.0,1427.4818115234375,0.0,45.57006696362255,2235.572265625
1287,-1.7141437530517578,13.122161865234375,200.0,95.96469116210938,200.0,200.0,183.32725155279502,87.37782287597656,200.0,1299.6644287109375,0.0,45.55474310266725,2121.3154296875
1288,-0.5037173628807068,2.6894919872283936,200.0,95.94976806640625,200.0,200.0,183.34018619084563,97.81050872802734,200.0,181.40731811523438,0.0,45.53943419907696,1697.11572265625
1289,0.10768616199493408,16.1921329498291,200.0,98.34359741210938,200.0,200.0,183.3531007751938,84.307861328125,200.0,1086.359375,0.0,45.52414022968942,1926.76171875
1290,0.45355504751205444,18.875076293945312,200.0,97.37513732910156,200.0,200.0,183.36599535243997,81.62492370605469,200.0,1428.589599609375,0.0,45.50886117138864,1977.230224609375
1291,-0.05504317581653595,20.93001937866211,200.0,94.71156311035156,200.0,200.0,183.37886996904024,79.56997680664062,200.0,740.3001098632812,0.0,45.493597001104774,2191.128173828125
1292,-0.9943523406982422,5.036360740661621,200.0,98.07850646972656,200.0,200.0,183.39172467130703,95.46363067626953,200.0,930.4212646484375,0.0,45.478347695814044,1640.5810546875
1293,-1.3209786415100098,0.5976126194000244,200.0,95.01375579833984,200.0,200.0,183.4045595054096,99.90238952636719,200.0,771.62939453125,0.0,45.46311323253865,2066.00146484375
1294,-1.4738651514053345,-6.449136734008789,200.0,97.61148834228516,200.0,200.0,183.41737451737453,106.94912719726562,200.0,-24.419288635253906,0.0,45.44789358834662,1945.9248046875
1295,0.7086126804351807,-5.47368049621582,200.0,95.34306335449219,200.0,200.0,183.43016975308643,105.97367858886719,200.0,-799.493408203125,0.0,45.43268874035178,2128.071044921875
