,KL,Q estimate,Training return,entropy,episode length,max return,mean return,mean value,min return,policy loss,seed,std return,value loss
0,0.0025010257959365845,6.896288871765137,13.0,13.834686279296875,13.0,27.0,20.0,0.10371088981628418,13.0,158.845703125,0.0,4.949747468305833,157.62014770507812
1,0.0015186071395874023,18.369720458984375,36.0,20.382381439208984,36.0,36.0,24.75,0.1302786022424698,23.0,327.0686950683594,0.0,6.700046641628698,315.1838684082031
2,0.0006909817457199097,9.343788146972656,18.0,11.046170234680176,18.0,18.0,21.833333333333332,0.1562121957540512,14.0,96.17036437988281,0.0,6.686017056071131,92.29052734375
3,0.0041974931955337524,10.834053993225098,21.0,10.709729194641113,21.0,21.0,20.25,0.1659458875656128,10.0,95.754638671875,0.0,6.8159463343769495,95.37276458740234
4,0.008083105087280273,14.813861846923828,29.0,17.620746612548828,29.0,29.0,21.3,0.18613702058792114,22.0,236.01016235351562,0.0,6.583059687951131,228.80999755859375
5,-0.0045589059591293335,19.787134170532227,39.0,19.352962493896484,39.0,39.0,22.416666666666668,0.21286553144454956,17.0,316.3436279296875,0.0,7.765600882155729,309.8157958984375
6,-0.005727842450141907,9.748616218566895,19.0,19.32592010498047,19.0,37.0,23.214285714285715,0.2513824999332428,19.0,306.590087890625,0.0,8.11800426989455,295.8233642578125
7,0.0015473365783691406,16.22397232055664,32.0,21.75895881652832,32.0,32.0,24.25,0.27602845430374146,31.0,344.71173095703125,0.0,8.044776453578475,338.39306640625
8,-0.004412829875946045,14.216692924499512,28.0,13.494856834411621,28.0,28.0,23.72222222222222,0.2833043932914734,11.0,158.04046630859375,0.0,8.196577214704778,155.05906677246094
9,-0.011114269495010376,8.150067329406738,16.0,15.1475830078125,16.0,28.0,23.55,0.3499322831630707,16.0,185.5934600830078,0.0,8.008545833588634,177.47146606445312
10,-0.0025949031114578247,6.632378101348877,13.0,8.941669464111328,13.0,13.0,22.59090909090909,0.3676214814186096,13.0,61.85951232910156,0.0,8.190005863828395,58.303466796875
11,0.0006567090749740601,6.125532150268555,12.0,13.85165786743164,12.0,28.0,22.375,0.37446776032447815,12.0,160.3936309814453,0.0,8.190661130904491,157.50027465820312
12,0.0006837248802185059,8.105663299560547,16.0,13.436742782592773,16.0,23.0,22.153846153846153,0.3943369686603546,16.0,138.0578155517578,0.0,7.962209146376396,133.12596130371094
13,0.03907369077205658,16.593170166015625,33.0,17.27227783203125,33.0,33.0,22.357142857142858,0.406831294298172,17.0,238.37342834472656,0.0,7.987082308085363,231.97947692871094
14,-0.0009229779243469238,29.56789779663086,59.0,26.654813766479492,59.0,59.0,23.433333333333334,0.43210142850875854,18.0,651.1194458007812,0.0,10.114186905310005,636.9620971679688
15,0.0432426780462265,13.508301734924316,27.0,13.442276000976562,27.0,27.0,23.1875,0.4916999936103821,12.0,151.5262451171875,0.0,10.009155146798646,145.72140502929688
