,Explained variance,KL,Q estimate,Training return,entropy,episode length,max return,mean return,mean value,min return,policy grad norm,policy loss,std return,value grad norm,value loss
0,1.0,2.238154411315918e-05,3.468837022781372,6.0,2.465533494949341,6.0,6.0,6.0,0.031162625178694725,6.0,17.21992622379199,27.879423141479492,1.0,9.654269537305243,14.928135871887207
1,-0.8563444334378928,1.8775463104248047e-05,7.943658828735352,15.0,2.503384590148926,15.0,15.0,10.5,0.056340139359235764,15.0,41.49809575122619,137.59326171875,3.2596012026013246,22.61695086503665,81.58867645263672
2,-0.9012128762775535,1.1324882507324219e-06,2.5137062072753906,4.0,2.4928066730499268,4.0,4.0,8.333333333333334,-0.013706371188163757,4.0,7.683439901169248,15.232263565063477,3.652751372950614,8.85222143316542,7.429468154907227
3,-0.8862717862263474,4.827976226806641e-06,3.473236322402954,6.0,2.496610641479492,6.0,6.0,7.75,0.02676340751349926,6.0,8.590479201264852,23.951099395751953,3.28215926555133,11.243084257042474,14.801192283630371
4,-0.8647964655713503,1.150369644165039e-05,3.92368745803833,7.0,2.5085699558258057,7.0,7.0,7.6,0.07631228864192963,7.0,9.868225435817134,24.291397094726562,2.9478900175473908,12.12578054430193,19.285310745239258
5,-0.8432823253718462,2.187490463256836e-05,3.908992052078247,7.0,2.477520704269409,7.0,7.0,7.5,0.09100810438394547,7.0,22.00264047551933,27.59541893005371,2.6987737270155923,10.548042116560637,19.235031127929688
6,-0.9400758297203167,3.230571746826172e-05,9.882623672485352,19.0,2.503746271133423,19.0,19.0,9.142857142857142,0.11737671494483948,19.0,67.07711265135244,225.5619354248047,4.485907187816087,27.596276396035048,127.69828033447266
7,-0.9403178829554837,8.463859558105469e-06,2.8979547023773193,5.0,2.5030226707458496,5.0,5.0,8.625,0.10204525291919708,5.0,9.053682194370943,13.795860290527344,4.387541567949817,8.727187452014945,10.279767036437988
8,-0.9395544719017787,7.748603820800781e-06,2.8846662044525146,5.0,2.503998279571533,5.0,5.0,8.222222222222221,0.11533375084400177,5.0,6.061798162100387,18.81949234008789,4.273781621484953,8.952130728240876,10.251692771911621
9,-0.9345454834568301,1.3709068298339844e-05,3.878915786743164,7.0,2.4951884746551514,7.0,7.0,8.1,0.1210845336318016,7.0,7.941097576204839,28.09840965270996,4.069359705571418,11.324824643193317,18.859203338623047
10,-0.9283388485187122,1.710653305053711e-05,4.8434977531433105,9.0,2.5053248405456543,9.0,9.0,8.181818181818182,0.15650281310081482,9.0,10.485798912554781,43.2115478515625,3.887816700001151,13.860325898104541,30.03652572631836
11,-0.9224576927652562,1.6033649444580078e-05,4.339840412139893,8.0,2.5044612884521484,8.0,8.0,8.166666666666666,0.16015958786010742,8.0,7.935477461971162,38.23643112182617,3.7226120242676384,12.750108764702103,23.99432945251465
12,-0.9167575251829021,2.0623207092285156e-05,5.3217010498046875,10.0,2.504209518432617,10.0,10.0,8.307692307692308,0.17829914391040802,10.0,13.453165037278389,59.682456970214844,3.607236196699285,15.099692388187401,36.511356353759766
13,-0.9124824375304552,2.1517276763916016e-05,3.8454620838165283,7.0,2.464728593826294,7.0,7.0,8.214285714285714,0.15453802049160004,7.0,22.346298715584116,34.52475357055664,3.491136516952878,10.227172710000493,18.69011116027832
14,-0.9171154024813671,4.76837158203125e-06,2.328120470046997,4.0,2.4827823638916016,4.0,4.0,7.933333333333334,0.17187955975532532,4.0,9.145554103714487,15.054606437683105,3.5223438184551426,7.536173120053972,6.590500354766846
15,-0.9127588894416585,6.616115570068359e-06,3.801504611968994,7.0,2.4952850341796875,7.0,7.0,7.875,0.1984950453042984,7.0,10.099802428366509,39.71153259277344,3.417502877020893,10.925361018323187,18.391759872436523
16,-0.9161876070123777,3.874301910400391e-06,2.2931249141693115,4.0,2.4906044006347656,4.0,4.0,7.647058823529412,0.20687490701675415,4.0,9.463476463331721,10.266332626342773,3.431431297093361,7.4135188229533675,6.467321872711182
17,-0.9242759177323252,-2.8908252716064453e-06,7.792232036590576,15.0,2.481659173965454,15.0,15.0,8.055555555555555,0.20776858925819397,15.0,52.312828273701804,151.973876953125,3.7148019338212395,21.228857422481507,79.22286224365234
18,-0.9227038241483767,4.112720489501953e-06,3.254810333251953,6.0,2.503631830215454,6.0,6.0,7.947368421052632,0.24518983066082,6.0,8.585726499286217,18.488624572753906,3.6432186832287203,10.59706238969812,13.506904602050781
19,-0.9195262436260218,-6.258487701416016e-07,5.760191440582275,11.0,2.485393762588501,11.0,11.0,8.1,0.23980841040611267,11.0,17.189394291953082,86.38784790039062,3.609693928179434,16.142798120753657,43.232181549072266
20,-0.9167765452614887,5.066394805908203e-07,3.7746083736419678,7.0,2.480093002319336,7.0,7.0,8.047619047619047,0.22539173066616058,7.0,20.27205233871346,28.986181259155273,3.5301106874029267,10.151476623927664,18.19492530822754
21,-0.9128300900237958,1.4901161193847656e-06,5.235946178436279,10.0,2.4845240116119385,10.0,10.0,8.136363636363637,0.2640537619590759,10.0,8.380996454654444,60.328678131103516,3.47175912488907,14.672264805218745,35.72455596923828
22,-0.9091957686934546,-5.632638931274414e-06,4.2563581466674805,8.0,2.4677207469940186,8.0,8.0,8.130434782608695,0.243642196059227,8.0,27.249590879661866,56.37761688232422,3.395556332082997,11.768954905684845,23.247867584228516
23,-0.9055664253544088,1.1920928955078125e-07,4.250002384185791,8.0,2.4757723808288574,8.0,8.0,8.125,0.24999772012233734,8.0,23.601582248525688,34.43547058105469,3.3241608558904603,11.606317270852621,23.2138671875
24,-0.9019396143969988,2.7418136596679688e-06,4.1845855712890625,8.0,2.5015017986297607,8.0,8.0,8.12,0.31541457772254944,8.0,10.048187882674634,30.92228889465332,3.2570875916992197,12.898937834094736,22.836862564086914
25,-0.898319269796874,3.6954879760742188e-06,4.174350738525391,8.0,2.5066897869110107,8.0,8.0,8.115384615384615,0.3256490230560303,8.0,8.648216764171451,38.15630340576172,3.1939173145063693,13.759284321063726,22.657068252563477
26,-0.9006217403990168,1.7285346984863281e-06,2.65293550491333,5.0,2.5027804374694824,5.0,5.0,8.0,0.34706440567970276,5.0,7.121049859016939,18.91141128540039,3.1869456125557947,8.67634890225883,9.082005500793457
27,-0.8982214768100033,5.245208740234375e-06,3.641965389251709,7.0,2.508504867553711,7.0,7.0,7.964285714285714,0.35803481936454773,7.0,9.060369659263332,23.259796142578125,3.1348197148450208,11.923115380943903,17.323476791381836
28,-0.9002580414976791,4.827976226806641e-06,2.6218647956848145,5.0,2.5035653114318848,5.0,5.0,7.862068965517241,0.3781355619430542,5.0,8.07468180986159,11.23234748840332,3.125810729657659,8.756878313919879,8.945600509643555
29,-0.8964134667446098,7.987022399902344e-06,5.122028350830078,10.0,2.4971344470977783,10.0,10.0,7.933333333333334,0.3779717683792114,10.0,11.12602768590597,65.01651763916016,3.0963483865286463,16.157823842817596,34.6474723815918
30,-0.8929426903166,5.9604644775390625e-06,4.181678771972656,8.0,2.4743175506591797,8.0,8.0,7.935483870967742,0.3183211386203766,8.0,19.84974758258378,50.53242492675781,3.046019942819418,12.074849947490701,22.760536193847656
31,-0.8894770569042761,5.125999450683594e-06,4.086264133453369,8.0,2.4937191009521484,8.0,8.0,7.9375,0.4137357771396637,8.0,6.449297994040174,39.05946731567383,2.998068484998205,12.825894948220983,22.24027442932129
32,-0.8901773625355042,1.1146068572998047e-05,6.595551490783691,13.0,2.4905073642730713,13.0,13.0,8.090909090909092,0.404448002576828,13.0,19.61552239394129,98.42061614990234,3.0734860380325855,20.197668626405807,57.91542434692383
33,-0.8905133189076943,7.212162017822266e-06,3.040692090988159,6.0,2.4947092533111572,6.0,6.0,8.029411764705882,0.4593079090118408,6.0,10.234410889671787,16.139768600463867,3.0478871860785772,10.135020604278601,12.416924476623535
