,Explained variance,KL,Q estimate,Training return,entropy,episode length,max return,mean return,mean value,min return,policy grad norm,policy loss,std return,value grad norm,value loss
0,1.0,5.364418029785156e-06,-110.9156494140625,-126.89980394900466,110.67814636230469,80.0,0.0,-126.89980394900466,0.08152653276920319,-126.89980394900466,1537.6038769013344,-12333.107421875,1.0,356.34448251782095,12419.146484375
1,-0.9942268356336167,3.6053359508514404e-05,-160.6326141357422,-181.93953024104025,149.37315368652344,108.0,0.0,-154.41966709502245,0.032870981842279434,-181.93953024104025,3045.5172707275947,-24014.076171875,19.472324817231616,498.4587691695329,26866.8671875
2,-0.9955048060387873,4.76837158203125e-07,-152.67852783203125,-199.75121084062582,143.86334228515625,104.0,0.0,-169.53018167689024,0.004743865225464106,-199.75121084062582,2086.60953387239,-21939.513671875,23.60546173587026,463.10551883204874,24272.486328125
3,-0.9992486606907915,-8.236616849899292e-06,-67.22938537597656,-83.69216989612087,161.43833923339844,117.0,0.0,-148.07067873169788,0.001691228593699634,-83.69216989612087,514.7781431396095,-10877.7099609375,38.13215792209829,231.5885679709259,4592.31396484375
4,-0.9993490107498194,7.599592208862305e-06,-268.7784729003906,-407.2232578466907,122.95714569091797,89.0,0.0,-199.90119455469645,-0.05810623615980148,-407.2232578466907,4209.268778859699,-33052.83203125,98.79137998715579,1000.2222416437919,80697.34375
5,-0.9996698537048813,2.1457672119140625e-06,-68.60931396484375,-62.572391535883185,109.15135192871094,79.0,0.0,-177.0130607182276,-0.04160749167203903,-62.572391535883185,691.09567285587,-7435.1416015625,101.56717855827888,218.9245795970877,4876.1318359375
6,-0.9998074625961924,-2.384185791015625e-06,-72.43942260742188,-108.79728603130945,160.03109741210938,116.0,0.0,-167.26795004866784,-0.06673397868871689,-108.79728603130945,1515.3130006533415,-11681.93359375,96.59500808779379,240.65994847880825,6057.9990234375
7,-0.9997318498836625,3.0279159545898438e-05,-131.53732299804688,-191.58251108206662,150.517333984375,109.0,0.0,-170.30727017784267,-0.11575376242399216,-191.58251108206662,3170.461794021017,-19860.861328125,90.66890659695542,443.68367121944465,18196.12890625
8,-0.9994745750634919,2.7835369110107422e-05,-217.82977294921875,-288.56870536266615,149.0411834716797,108.0,0.0,-183.44742964282307,-0.14129115641117096,-288.56870536266615,2219.4640276786195,-32414.634765625,92.38643935897537,749.8537077348949,49894.0
9,-0.9993883336853131,4.410743713378906e-06,-177.2064666748047,-217.76447523720435,122.82142639160156,89.0,0.0,-186.87913420226118,-0.1546267867088318,-217.76447523720435,4089.238557848576,-21440.517578125,88.18797644107241,582.6462150854007,32295.61328125
